,index,county,state,season,title,latitude,longitude,date,number,geohash,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,precip_type,pressure,wind_bearing,wind_speed,Class A,Class B,Class C,cluster
2514,3125,Washington Parish,Louisiana,Summer,"Report 25548: A hunter recalls finding giant footprints as a boy, and recently heard a strange vocalization while hunting hogs late at night on the outskirts of Varnado",30.85052,-89.81163,1991-06-01,25548.0,dj2ps21jm3,88.55059814453125,79.41934204101562,72.35060119628906,70.4906005859375,0.7677034759521484,0.2826250267028808,No Precipitation,1009.63037109375,180.42970275878903,5.373458385467529,0,1,0,2
2515,3126,Vernon Parish,Louisiana,Summer,"Report 1502: Five year old boy approached by a large, bi-pedal animal covered in dark hair",31.1458,-93.2512,1979-07-15,1502.0,9vt9njbt3t,90.66380310058594,82.1137924194336,75.81379699707031,75.03754425048828,0.8085994720458984,0.5009166336059571,rain,1009.36083984375,179.99998474121094,6.725896835327148,1,0,0,2
2516,3127,Union Parish,Louisiana,Fall,"Report 1501: Two witnesses see a large, black creature while loading firewood on a truck",32.8057,-92.40895,1977-11-15,1501.0,9vy69hjg53,70.57849884033203,57.73849487304688,50.95849990844727,50.91725158691406,0.78927490234375,0.3376250076293945,No Precipitation,1011.2373046875,275.1378173828125,10.362889289855955,1,0,0,2
2517,3130,St. Landry Parish,Louisiana,Spring,Report 48665: Woman has clear daytime view of a large Biped,30.74715,-91.76733,2015-05-11,48665.0,9vqwzv354h,83.9885025024414,76.43600463867188,72.82849884033203,70.4885025024414,0.8249417114257812,0.6300833129882812,rain,1015.6676635742188,159.11050415039062,8.90876579284668,1,0,0,2
2518,3131,Sabine Parish,Louisiana,Winter,Report 9567: While taking dog outside witness sees large bipedal shadow next to his shed,31.5831,-93.50845,2003-11-12,9567.0,9vte8jt0zh,80.16889953613281,71.16890716552734,65.31890106201172,64.32140350341797,0.8068671417236328,0.2903749847412109,No Precipitation,1009.66064453125,203.0142059326172,10.774819374084473,1,0,0,2
2519,3132,Natchitoches Parish,Louisiana,Spring,"Report 3631: Late afternoon sighting by motorists, off I-49 20 miles south of Natchitoches",31.6498,-93.0887,1993-03-05,3631.0,9vtu19wvkn,59.035099029541016,50.58259963989258,41.66510009765625,38.33510208129883,0.6392974853515625,0.0164999997615814,No Precipitation,1013.0088500976562,305.5462951660156,8.279922485351562,1,0,0,2
2520,3133,Livingston Parish,Louisiana,Winter,Report 12087: Trapper experiences nighttime vocalizations,30.509,-90.6763,1997-01-04,12087.0,9vrt89gxc1,76.89019775390625,69.97144317626953,65.91020202636719,65.5802001953125,0.8666512298583985,0.5402499771118164,rain,1010.2590942382812,195.12403869628903,16.707260131835938,0,1,0,2
2521,3134,La Salle Parish,Louisiana,Spring,"Report 1458: A motorist observed a hunched over, brownish-red creature crossing the road #2. Cast made of a 12"" track, only a couple of days old, that was found 1/2 to 3/4 of a mile into the woods by BFRO investigator Scott Kessler",31.6825,-92.3104,2000-04-05,1458.0,9vwk5rtegy,70.73149871826172,56.40275192260742,44.99150085449219,41.35774993896485,0.5942218017578125,0.0,No Precipitation,1016.1535034179688,213.47630310058597,11.184999465942385,1,0,0,2
2522,3135,Jefferson Davis Parish,Louisiana,Fall,Report 7715: Duck hunters have early morning encounter,30.2576,-92.6221,1972-10-14,7715.0,9vqhhk4xk9,86.72000122070312,76.72250366210938,67.01000213623047,64.10749816894531,0.6792255401611328,0.067999997138977,No Precipitation,1016.72119140625,185.33914184570312,4.926481246948242,1,0,0,2
2523,3136,Jefferson Parish,Louisiana,Spring,Report 56107: Memory told of a nighttime sighting while working as a police officer answering a prowler call in Marrero,29.5385,-90.593,1970-05-15,56107.0,9vr84924np,82.00129699707031,76.45879364013672,71.65129852294922,65.3512954711914,0.6979690551757812,0.3959999847412109,rain,1017.2238159179688,320.2352600097656,11.677481651306152,1,0,0,2
2524,3138,Franklin Parish,Louisiana,Summer,Report 23745: Man recounts boyhood sighting at home near Jigger,32.0131,-91.14448,1980-06-15,23745.0,9vxnjgy9gd,92.22079467773438,81.68704986572266,71.97079467773438,65.81330108642578,0.611875,0.03875,No Precipitation,1013.6929321289062,207.24806213378903,10.362889289855955,1,0,0,2
2525,3140,Grant Parish,Louisiana,Winter,Report 1537: Forest Service surveyor finds over 20 large foot prints along a forest service road,31.4871,-92.3309,1996-12-06,1537.0,9vw74un9wh,73.9094009399414,58.673152923583984,49.96940231323242,53.070648193359375,0.8265655517578125,0.3135000038146973,No Precipitation,1003.094970703125,245.7525634765625,15.7561674118042,1,0,0,2
2526,3141,Grant Parish,Louisiana,Winter,Report 28954: Possible encounter by hunters camping in the Kisatchie National Forest,31.41787,-92.28034,2010-02-15,28954.0,9vw6sp7w25,52.49300003051758,39.262996673583984,29.902999877929688,26.704248428344727,0.6369157791137695,0.2850833320617675,rain,1013.720703125,311.0218811035156,14.123249053955078,0,1,0,2
2527,3142,Grant Parish,Louisiana,Winter,Report 56576: Homeowner describes ongoing activity from a neighboring swamp and takes interesting photos outside Colfax,31.368,-92.422,2017-01-21,56576.0,9vw62yk7g7,71.572998046875,65.96675109863281,62.84299850463867,62.3442497253418,0.88810302734375,0.8003333282470703,rain,997.9894409179688,177.40171813964844,10.088845252990724,0,1,0,2
2528,3143,La Salle Parish,Louisiana,Fall,Report 1536: Two teenage deer hunters have encounter while hunting,31.6825,-92.3104,2000-11-18,1536.0,9vwk5rtegy,47.511497497558594,41.51150131225586,37.52149963378906,33.19025039672852,0.743960952758789,0.804124984741211,rain,1018.4054565429688,44.44053268432617,9.511855125427246,1,0,0,2
2529,3144,Natchitoches Parish,Louisiana,Winter,Report 13350: Hunter observes upright hairy creature in the Kisatchie National Forest,32.0199,-92.914,2005-12-22,13350.0,9vtyjtn16v,48.305301666259766,43.122802734375,40.2952995300293,37.78280258178711,0.8200853729248047,0.747750015258789,No Precipitation,1021.4500122070312,195.3955993652344,4.406378746032715,1,0,0,2
2530,3145,Rapides Parish,Louisiana,Summer,Report 1460: Two Large Creatures Were Seen Coming Out of Creek,31.1375,-92.4976,1977-07-15,1460.0,9vw1phmm1d,90.10040283203124,82.941650390625,74.71039581298828,72.13414764404297,0.7066253662109375,0.2001250267028808,rain,1015.1615600585938,37.818336486816406,7.599217891693115,1,0,0,2
2531,3146,Rapides Parish,Louisiana,Unknown,Report 1459: Witness looked  up into the eyes of Bigfoot,31.3799,-92.37835,1978-07-15,1459.0,9vw69bs1hm,97.32380676269533,86.10005950927734,78.33380126953125,73.97254943847656,0.6910598754882813,0.2878750038146973,rain,1009.3788452148438,222.1470184326172,5.820499897003174,1,0,0,2
2532,3147,Rapides Parish,Louisiana,Fall,Report 26124: Man recalls seeing a large creature walk across his yard near Tioga,31.40304,-92.46844,1980-10-15,26124.0,9vw4xudxcn,83.53489685058594,70.09114837646484,59.68489837646485,55.21864700317383,0.6215457153320313,0.0858750057220459,No Precipitation,1010.9039916992188,151.08041381835938,9.223386764526367,1,0,0,2
2533,3148,Rapides Parish,Louisiana,Summer,Report 1461: Witnesses saw Creature next to a Broken Tree,31.3058,-92.4054,1981-06-01,1461.0,9vw61703w0,85.30699920654297,75.56449890136719,70.63700103759766,71.63825225830078,0.8856097412109375,0.4902083206176758,rain,1009.6124877929688,184.9854278564453,8.031421661376953,1,0,0,2
2534,3149,Rapides Parish,Louisiana,Summer,Report 5609: Child has encounter while looking at the night sky,31.3904,-92.3495,1985-07-01,5609.0,9vw6dd3nkd,94.40599060058594,81.41974639892578,71.54600524902344,63.05974960327149,0.5652357864379883,0.1685000038146972,rain,1011.6126098632812,207.61294555664065,6.80357027053833,1,0,0,2
2535,3150,Rapides Parish,Louisiana,Summer,Report 3777: Logger has two encounters over three day period,31.4676,-92.2508,2000-08-22,3777.0,9vw7hb9009,97.7854995727539,87.75800323486328,78.16549682617188,69.07925415039062,0.5619332885742188,0.1383750057220459,rain,1016.3709106445312,173.34567260742188,6.862159252166748,1,0,0,2
2536,3151,Sabine Parish,Louisiana,Summer,Report 67271: Road crossing sighting by two witnesses on Hwy 175 between Many and Pleasant Hill,31.60641,-93.4991,2018-07-15,67271.0,9vteb3u09j,91.33340454101562,83.46215057373047,76.93340301513672,73.71590423583984,0.7501949310302735,0.1892500114440918,rain,1005.6370239257812,223.1373748779297,6.703539371490479,1,0,0,2
2537,3152,Vernon Parish,Louisiana,Summer,Report 7236: Pre-teens encounter 2 ape like creatures while exploring the woods,31.14195,-93.2952,1980-07-05,7236.0,9vt9jj0x02,95.23490142822266,85.72115325927734,76.24490356445312,72.2586441040039,0.6656649780273437,0.1151249980926513,No Precipitation,1007.1674194335938,185.9932403564453,7.109297275543213,1,0,0,2
2538,3153,Webster Parish,Louisiana,Summer,Report 23882: Woman recounts incident involving her father near town of Doyline on Lake Bistinue,32.45763,-93.36627,1976-07-14,23882.0,9vv8eksz2h,87.95210266113281,80.80460357666016,73.91210174560547,72.59210205078125,0.7789151000976563,0.36,rain,1009.489013671875,235.2612762451172,5.461213111877441,0,1,0,2
2539,3154,Webster Parish,Louisiana,Unknown,"Report 1516: Unknown animal with loud scream visits lake front home, frightens dog; something heavy is heard walking in the water",32.4197,-93.4386,1979-06-15,1516.0,9vv83vb46y,88.13209533691406,78.07085418701172,67.5220947265625,59.18959426879883,0.5413751220703125,0.0391250038146972,No Precipitation,1012.4599609375,131.10617065429688,7.81350564956665,0,1,0,2
2540,3155,Worcester County,Massachusetts,Spring,Report 23732: Sundown sighting by motorists near Rhode Island state border,42.01496,-71.58914,2008-05-15,23732.0,drmp4bw6uh,64.68080139160156,55.03580093383789,46.41079711914063,43.01704788208008,0.6452419281005859,0.4088750076293945,No Precipitation,1002.631103515625,206.91192626953125,7.105776786804199,1,0,0,6
2541,3156,Worcester County,Massachusetts,Summer,Report 28017: Hikers observe and cast possible fresh footprints in Leominister State Forest,42.54334,-71.80123,2010-11-08,28017.0,drsfn0gbyj,38.87779998779297,35.07529830932617,31.587799072265625,31.5240478515625,0.8799837493896484,0.9684583282470705,snow,968.3953247070312,340.14373779296875,20.064529418945312,0,1,0,6
2542,3158,Worcester County,Massachusetts,Spring,Report 51902: Strange encounters and possible tracks found in a swamp near the Douglas State Forest,42.08363,-71.83971,2016-05-09,51902.0,drkzmjpfvm,61.19240188598633,50.279903411865234,42.29240036010742,32.94365310668945,0.5323173904418945,0.0792500066757202,rain,988.4102172851562,271.214111328125,15.226396560668944,0,1,0,6
2543,3160,East Feliciana Parish,Louisiana,Winter,Report 4552: Strange late night sounds heard near Norwood,30.96745,-91.0955,2001-01-28,4552.0,9vx0pj6q2z,70.18340301513672,55.88839340209961,49.2134017944336,52.4421501159668,0.89643310546875,0.3729166793823242,No Precipitation,1012.3258666992188,114.48601531982422,12.711594581604004,0,1,0,2
2544,3161,East Baton Rouge Parish,Louisiana,Summer,Report 6530: Child has encounter while playing near a creek,30.49905,-91.01565,1982-06-05,6530.0,9vrm8bhmvd,95.10979461669922,83.66104888916016,73.23979949951172,67.59230041503906,0.6222276306152343,0.0571250009536743,No Precipitation,1008.8274536132812,319.1524353027344,6.703539371490479,1,0,0,2
2545,3164,Caddo Parish,Louisiana,Fall,Report 1313:  creature walked directly towards witness.,32.7817,-93.9467,1987-11-15,1313.0,9vv4qpwp5p,72.8761978149414,64.35619354248047,59.55620193481445,60.13370132446289,0.867947769165039,0.8764166259765624,rain,1003.14990234375,144.3928985595703,14.540499687194824,1,0,0,2
2546,3167,Allen Parish,Louisiana,Fall,"Report 1278: While hunting with his dog, a hunter observes a creature in the brush",30.8346,-92.64896,1980-11-15,1278.0,9vqp7tr0df,70.80979919433594,64.4197998046875,60.18980026245117,62.48480224609375,0.9357309722900392,0.8775417327880859,rain,1008.5673828125,358.8114929199219,9.629499435424805,0,1,0,2
2547,3168,Hampshire County,Massachusetts,Spring,Report 65734: Possible tree push over and vocalization near Belchertown and Quabbin Reservoir,42.32359,-72.43863,1998-04-02,65734.0,drs2z8gbc9,62.74669647216797,51.297943115234375,43.93669891357422,47.59669876098633,0.8877899932861328,0.9058333587646484,rain,996.978759765625,124.56261444091795,8.081113815307617,0,1,0,6
2548,3169,Franklin County,Massachusetts,Summer,Report 46780: Possible nighttime sighting while driving over a bridge near Charlemont,42.64809,-72.91994,2015-04-20,46780.0,drs4sev74h,50.072898864746094,41.234153747558594,38.10290145874024,36.92164993286133,0.8535955810546875,0.8062916564941406,rain,978.8573608398438,113.92108154296876,12.912742614746094,0,1,0,6
2549,3171,Bristol County,Massachusetts,Winter,Report 25364: Federal law enforcement agent describes possible snow tracks on private land adjacent to Pakamansett River @ 10 miles from Hockomock Swamp (w/ Photos),41.60551,-70.97708,2009-05-17,25364.0,drms8yh1dj,59.1880989074707,57.3243522644043,54.50810241699219,53.776851654052734,0.8862284088134765,0.9741666412353516,rain,1010.629638671875,220.080078125,14.716670989990234,0,1,0,6
2550,3172,Barnstable County,Massachusetts,Winter,Report 20562: Man describes possible sighting in childhood near Sandwich,41.73125,-70.48792,1977-12-15,20562.0,drmvkhbq0k,51.89630126953125,46.6800537109375,37.766300201416016,44.4037971496582,0.9191822052001952,0.8187916564941407,rain,995.6421508789062,205.0819396972656,17.287248611450195,0,1,0,6
2551,3176,Berkshire County,Massachusetts,Summer,Report 49697: Daytime sighting while traveling on US-7 North of Williamstown,42.7396,-73.21289,2015-09-05,49697.0,dregnh800n,82.4990005493164,70.22899627685547,58.55899810791016,56.48524856567383,0.6715196228027344,0.0091249996423721,No Precipitation,1002.114990234375,139.78094482421875,3.7963149547576895,1,0,0,6
2552,3177,Berkshire County,Massachusetts,Fall,Report 56293: Another possible encounter along Appalachian Trail,42.07867,-73.38644,2015-09-11,56293.0,dr7z6h1wh0,73.36489868164062,65.77864837646484,60.40489959716797,60.62614822387695,0.8497768402099609,0.8640833282470703,rain,983.96435546875,12.113836288452148,8.880636215209961,0,1,0,6
2553,3179,Berkshire County,Massachusetts,Fall,Report 46973: Hikers hear possible knocks and howls in The Berkshires,42.34607,-73.16418,2015-11-06,46973.0,drebzhg7xp,65.53849792480469,58.84099960327149,54.82849884033203,56.86474990844727,0.9351165771484377,0.9389166259765624,rain,947.0439453125,224.4327850341797,15.666987419128418,0,1,0,6
2554,3180,Berkshire County,Massachusetts,Winter,Report 51359: Man records possible wood knocks in Southern Berkshires,42.08354,-73.47686,2016-02-28,51359.0,dr7xrvpf3h,49.59049987792969,34.11425018310547,25.74049949645996,19.52674865722656,0.5545166015625,0.3598749923706055,No Precipitation,943.146728515625,222.5623016357422,10.924715995788574,0,1,0,6
2555,3181,Berkshire County,Massachusetts,Spring,"Report 51847: Hikers have possible daytime encounter on state's highest peak, Mount Greylock",42.63678,-73.16617,2016-04-30,51847.0,drefx1f10x,51.42649841308594,42.092750549316406,32.5265007019043,31.896499633789062,0.689083480834961,0.6504166412353516,No Precipitation,898.322998046875,257.78204345703125,5.41520357131958,0,1,0,6
2556,3182,Bristol County,Massachusetts,Summer,Report 26277: Night sighting by a motorist near Freetown,41.74419,-70.95906,2010-07-06,26277.0,drmt3r31w1,95.24659729003906,81.71660614013672,70.49659729003906,65.32160186767578,0.5971277236938477,0.1286250019073486,No Precipitation,1010.1296997070312,268.09088134765625,6.949117183685303,1,0,0,6
2557,3184,Hampden County,Massachusetts,Fall,Report 38386: Night fisherman has possible encounter at the Cobble Mountain Reservoir,42.12302,-72.89154,2000-10-01,38386.0,drkptk602h,66.14330291748047,52.71829605102539,43.103302001953125,46.388301849365234,0.8112589263916016,0.0522499990463256,No Precipitation,981.1619262695312,226.64122009277344,7.074014663696289,0,1,0,6
2558,3185,Hampden County,Massachusetts,Winter,Report 28667: Resident hears possible early morning vocalizations near Westfield,42.08179,-72.82665,2011-08-14,28667.0,drkpquc20n,72.78350067138672,67.34974670410156,64.50350189208984,64.56725311279297,0.9159346771240234,0.8352500152587891,rain,1000.7429809570312,159.4292449951172,7.245255947113037,0,1,0,6
2559,3186,Hampshire County,Massachusetts,Summer,Report 65996: Hikers report Sasquatch stalking south of Amherst,42.30283,-72.53766,2020-08-26,65996.0,drs2tkgxy5,75.65270233154297,66.52144622802734,57.56269836425781,45.51020431518555,0.498315315246582,0.1051249980926513,No Precipitation,983.144775390625,312.6052551269531,11.574178695678713,0,1,0,6
2560,3187,Plymouth County,Massachusetts,Summer,"Report 8972: Possible vocalizations heard by residents in the ""Bridgewater Triangle""",42.12697,-70.97559,1979-07-13,8972.0,drmx8uvpku,89.5145034790039,77.69451141357422,67.37449645996094,62.99450302124024,0.6450972747802735,0.1447500133514404,No Precipitation,1003.3098754882812,242.2880096435547,6.949117183685303,0,1,0,6
2561,3188,Plymouth County,Massachusetts,Fall,Report 20670: Unrecognized wailing heard near Scituate,42.17865,-70.75587,2000-11-25,20670.0,drmxvymhkw,34.84489822387695,29.38865089416504,26.024900436401367,14.114901542663574,0.5274458694458007,0.1110000133514404,No Precipitation,1028.6866455078125,306.3339233398437,7.074014663696289,0,1,0,6
2562,3189,Plymouth County,Massachusetts,Spring,Report 25719: Wood Knocks Heard Near Assawompsett Pond,41.83664,-70.89049,2009-11-17,25719.0,drmw4b5h5f,49.34210205078125,44.49334716796875,40.07209777832031,31.432098388671875,0.6017197799682618,0.0197500002384185,No Precipitation,1021.3505249023438,5.591006278991699,9.660629272460938,0,1,0,6
2563,3190,Plymouth County,Massachusetts,Summer,Report 44263: Road crossing and a close call with a vehicle during the day outside Hanson,42.09091,-71.42092,2013-06-25,44263.0,drmpqy2v7f,88.77110290527344,77.74610137939453,68.07109832763672,67.5010986328125,0.7364521026611328,0.212750015258789,rain,1001.3978881835938,252.6226959228516,10.292631149291992,1,0,0,6
2564,3191,Plymouth County,Massachusetts,Spring,Report 49512: Possible structure found when checking out the location of a sighting near Lakeville,41.85164,-70.95207,2015-04-09,49512.0,drmw16y72z,40.6093978881836,36.2968978881836,33.76940155029297,32.77190017700195,0.8721981048583984,1.0,rain,1022.2018432617188,47.11411285400391,14.607455253601074,0,1,0,6
2565,3192,Ascension Parish,Louisiana,Fall,Report 514: Early evening sighting by motorist near Sorrento,30.1878,-90.8493,2000-10-23,514.0,9vr7sxt89v,83.16679382324219,74.58679962158203,68.76679992675781,64.3305435180664,0.7385354614257813,0.3161250114440918,No Precipitation,1025.425048828125,99.53459167480467,13.030404090881348,1,0,0,2
2566,3196,Lincoln County,Wyoming,Fall,Report 6037: Hunter hears unusual vocalizations on two occassions,42.4829,-110.5979,2002-09-14,6037.0,9x93emc0f4,66.88939666748047,53.42690658569336,42.8593978881836,28.06940269470215,0.399418830871582,0.0192500019073486,No Precipitation,747.52392578125,313.5104064941406,7.476399898529053,0,1,0,5
2567,3197,Lincoln County,Wyoming,Spring,Report 6951: Bear hunter has sighting while approaching bait site,42.4914,-110.9967,2003-04-20,6951.0,9x91dpqdm7,43.42369842529297,33.27994918823242,20.293699264526367,22.34494972229004,0.6620004272460938,0.129375,No Precipitation,768.3251342773438,158.7494354248047,5.317288398742676,0,1,0,5
2568,3198,Park County,Wyoming,Spring,Report 1241: Two gov't geologists witness hominoid creature cross road about 30 min. east of Yellowstone Park's East Gate,44.49817,-109.6824,1978-05-15,1241.0,9xfj0heswu,63.21379852294922,51.832550048828125,39.453800201416016,34.03129959106445,0.5220473098754883,0.0728749990463256,No Precipitation,786.9519653320312,216.48284912109372,6.729615688323975,1,0,0,5
2569,3199,Park County,Wyoming,Summer,Report 903: Sighting by a motorist near the park entrance approach from Cody,44.50132,-110.0042,1997-07-24,903.0,9xcv0v1qur,64.86799621582031,57.09425354003906,47.858001708984375,48.25175094604492,0.7417105865478516,0.8796250152587891,rain,754.2994995117188,237.14024353027344,8.90876579284668,1,0,0,5
2570,3200,Park County,Wyoming,Fall,Report 1240: Sighting near Yellowstone Park entrance by two witnesses cutting wood,44.45584,-109.7935,1997-11-02,1240.0,9xcuvsfy41,36.19490051269531,22.387399673461918,9.194900512695312,15.997401237487791,0.7798385620117188,0.1813749885559082,No Precipitation,804.8923950195312,253.37908935546875,8.634936332702637,1,0,0,5
2571,3201,Park County,Wyoming,Summer,"Report 1242: Day hiker sees large, hairy animal which seems to follow him",44.48134,-109.5113,2000-07-14,1242.0,9xfjh1869f,90.1580047607422,74.1155014038086,52.358001708984375,38.5204963684082,0.3465266418457031,0.1395000076293945,No Precipitation,820.6762084960938,236.65933227539065,5.8547892570495605,1,0,0,5
2572,3202,Park County,Wyoming,Summer,Report 2216: Driver sees bipedal creature in headlights near Yellowstone hot spot,44.49817,-109.6429,2000-07-20,2216.0,9xfj1h8kxk,73.97599792480469,61.203495025634766,45.6259994506836,45.0934944152832,0.6023344039916992,0.2244999885559082,rain,814.7540893554688,270.7298278808594,4.395007610321045,0,1,0,5
2573,3203,Park County,Wyoming,Summer,"Report 4735: Noon sighting by family of four near Mount Washburn, Yellowstone National Park",46.79165,-110.4165,2002-07-19,4735.0,c836pqjjj5,79.30400085449219,66.92900085449219,57.9739990234375,49.9902458190918,0.558959846496582,0.5366666793823243,rain,813.3015747070312,231.89599609375,9.398061752319336,1,0,0,5
2574,3204,Park County,Wyoming,Summer,"Report 4692: Noon sighting by family of four near Mount Washburn, Yellowstone National Park",46.79165,-110.4165,2002-07-19,4692.0,c836pqjjj5,79.30400085449219,66.92900085449219,57.9739990234375,49.9902458190918,0.558959846496582,0.5366666793823243,rain,813.3015747070312,231.89599609375,9.398061752319336,1,0,0,5
2575,3208,Uinta County,Wyoming,Winter,Report 14714: Early morning sighting by newspaper deliverer near Mountain View,41.2,-110.5,2005-11-15,14714.0,9x36ms0r7k,24.10610008239746,16.302350997924805,3.496103286743164,5.697350978851318,0.6404741668701172,0.078624997138977,snow,777.0109252929688,277.97222900390625,17.996383666992188,1,0,0,5
2576,3209,Barbour County,West Virginia,Spring,Report 16529: Nighttime sighting by motorist along US-250 outside Belington,39.03496,-79.95418,2006-03-18,16529.0,dnznhd55he,38.20909881591797,30.574098587036133,23.719099044799805,9.517849922180176,0.4122323608398437,0.1373750019073486,No Precipitation,958.943359375,308.5895690917969,14.909231185913086,1,0,0,1
2577,3210,Berkeley County,West Virginia,Fall,Report 47225: Possible early morning sighting by a couple driving near Hedgesville,39.51256,-78.05424,2014-11-12,47225.0,dr02zc49k7,54.87710189819336,50.78959655761719,45.87710189819336,42.029598236083984,0.7411223602294922,0.114375,No Precipitation,992.3853149414062,287.171875,12.230069160461426,0,1,0,1
2578,3211,Boyd County,Kentucky,Summer,"Report 3253: Mother and her son see a tall, hairy, bipedal creature cross the road in two steps",38.42968,-82.64877,1998-08-15,3253.0,dnv4x7cj05,80.7206039428711,72.95059967041016,68.21060180664062,69.92434692382812,0.9091445922851562,0.838125,rain,989.48291015625,77.27562713623047,3.537007570266724,1,0,0,1
2579,3212,Bell County,Kentucky,Unknown,Report 2364: Two teenage boys encounter a white ape-like animal,36.7999,-83.66641,1958-12-31,2364.0,dns9255yzq,54.34159851074219,39.64535140991211,32.02159881591797,35.33659744262695,0.855119857788086,0.5536249923706055,No Precipitation,964.0381469726562,88.93914031982422,7.436132907867432,1,0,0,1
2580,3213,Whitley County,Kentucky,Fall,Report 32377: Father and son have possible encounter in a deer blind near Woodbine,36.8817,-84.0821,2010-11-14,32377.0,dns1ydj73p,55.53770065307617,50.523956298828125,47.6176986694336,42.30395126342773,0.7501158142089843,0.7591249847412109,rain,972.31982421875,206.9364013671875,8.75007438659668,0,1,0,1
2581,3214,Wyandotte County,Kansas,Winter,Report 47651: Witness hears possible whoops and chatter behind his home north of Edwardsville,39.3985,-94.4955,2014-12-17,47651.0,9zhb1sq2zk,31.17020034790039,27.221450805664062,24.24020004272461,16.766448974609375,0.6441346740722657,0.3351666641235351,No Precipitation,993.5529174804688,344.83868408203125,6.397976398468018,0,1,0,2
2582,3215,Wells County,Indiana,Summer,Report 15926: Possible vocalization/intimidation at Ouabache State Park,40.7219,-85.5045,1990-07-01,15926.0,dp5pwm1w28,81.94190216064453,73.8831558227539,67.45189666748047,65.28064727783203,0.7664935302734375,0.1386250019073486,rain,985.4099731445312,341.7030334472656,11.487381935119627,0,1,0,1
2583,3216,Woodford County,Illinois,Fall,Report 26874: Possible footprints found near Mackinaw River,40.65639,-89.04518,2009-09-24,26874.0,dp0xm9r28u,73.32890319824219,69.39140319824219,65.31890106201172,63.7588996887207,0.8287046051025391,0.819124984741211,rain,996.7756958007812,76.55958557128906,7.189789295196533,0,1,0,3
2584,3217,Valley County,Idaho,Summer,Report 4741: Four witnesses have encounter near McCall,44.91666,-116.0833,1969-08-16,4741.0,9rvrw2ydx0,80.54060363769531,64.2468490600586,50.12059783935547,40.74184799194336,0.4567218017578125,0.0,No Precipitation,845.7291870117188,129.4820098876953,7.449579238891602,1,0,0,4
2585,3218,Whitfield County,Georgia,Summer,Report 21193: Daylight sighting by motorist from Jimmy Witherow Bridge,34.48287,-84.5136,2007-08-01,21193.0,dn5uhv7j62,86.26640319824219,77.63389587402344,69.25640106201172,68.69390106201172,0.7610915374755859,0.28625,rain,964.8842163085938,92.7701416015625,3.7963149547576895,1,0,0,7
2586,3219,Washington County,Florida,Winter,Report 5884: Road crossing sighting by motorist,30.7599,-85.76891,2003-02-18,5884.0,dj7nbr8vrs,57.55999755859375,46.44499588012695,36.77000045776367,36.942501068115234,0.7018596649169921,0.1140000057220459,No Precipitation,1019.0576782226562,345.2896423339844,6.056447982788086,1,0,0,7
2587,3220,Sussex County,Delaware,Winter,Report 39121: Recollection of a possible night time road crossing near Angola,38.676,-75.18375,1999-02-15,39121.0,dqfs10ub58,44.94829940795898,35.80205154418945,30.72830009460449,19.64330101013184,0.5257224655151367,0.0,No Precipitation,1025.65185546875,298.6617126464844,11.86453914642334,0,1,0,6
2588,3223,Yuba County,California,Fall,Report 7211: Hunters Have Unusual Night Time Encounter,39.08,-121.42,1959-10-01,7211.0,9qcwm429sb,79.16000366210938,66.5112533569336,56.84000015258789,33.73624801635742,0.3086299133300781,0.0002500000037252,No Precipitation,1001.5536499023438,100.5087432861328,13.228597640991213,0,1,0,0
2589,3224,Yavapai County,Arizona,Summer,Report 28946: Army Vet recalls daylight sighting near Prescott,34.55154,-112.5421,1981-08-15,28946.0,9qpux1cm6c,78.0988998413086,67.40764617919922,56.40890121459961,53.10139846801758,0.63406005859375,0.3144166564941406,rain,829.2986450195312,305.66168212890625,4.112674236297607,1,0,0,5
2590,3225,Yell County,Arkansas,Fall,Report 22101: Multiple incidents around river slough south of Belleville,35.06144,-93.45042,2007-12-01,22101.0,9yjx3qxrxq,63.936500549316406,51.09275436401367,44.316497802734375,39.07400131225586,0.6354899215698242,0.6393333435058594,rain,1010.400390625,119.61970520019533,8.90876579284668,0,1,0,2
2591,3226,Yell County,Arkansas,Summer,Report 24276: Possible sighting of an upright creature crossing the road at dusk by a woman driving to Spring Lake,35.15193,-93.42848,2008-07-26,24276.0,9yjxczpqyd,98.8042984008789,87.27681732177734,78.37429809570312,70.99054718017578,0.6122659301757812,0.1133750057220459,rain,997.9072875976562,264.77703857421875,6.521919250488281,0,1,0,2
2592,3229,Yavapai County,Arizona,Summer,Report 12266: Camping family glimpses a grey animal twice in three days,34.7706,-111.8907,2005-07-06,12266.0,9w0mvcg9mt,98.16169738769533,86.08294677734375,69.54170227050781,24.86420249938965,0.113447675704956,0.0,No Precipitation,892.9069213867188,194.2680511474609,13.542628288269045,0,1,0,5
2593,3230,Yavapai County,Arizona,Winter,"Report 13773: Possible vocalization along the Verde River, near Dead Horse Ranch State Park",34.7,-112.05,2006-01-15,13773.0,9w0m6hzwju,58.29800033569336,45.94549560546875,38.40800094604492,17.34800148010254,0.3263397979736328,0.3136250114440918,No Precipitation,870.6332397460938,201.6922149658203,9.55646800994873,0,1,0,5
